freq_ghz,s11_re,s11_im,s11_db,zactive_re_ohm,zactive_im_ohm
1.0,-0.09987289131443715,0.6660167386920322,-3.433720608141853,33.05192934576861,80.56822998305705
1.0008,-0.096341359421779,0.6656321791239536,-3.445274643308884,33.29130492449675,80.92642040063278
1.0016,-0.09282318239295005,0.6652318896094048,-3.456794135880874,33.53199777272398,81.28464387729946
1.0024,-0.08931837721211454,0.6648160219364361,-3.4682791075859716,33.77401554039417,81.64289771521058
1.0032,-0.08582695967659985,0.6643847268688038,-3.4797295829686163,34.01736592200896,82.0011791568425
1.004,-0.08234894441730732,0.6639381541450035,-3.4911455893528878,34.26205665669583,82.35948538421569
1.0048,-0.07888434491888956,0.6634764524775298,-3.502527156806008,34.508095528272555,82.71781351810814
1.0056,-0.0754331735397181,0.6629997695523617,-3.513874318101988,34.75549036530657,83.0761606172586
1.0064,-0.07199544153163238,0.662508252028664,-3.5251871086854236,35.00424904116977,83.43452367756043
1.0072,-0.06857115905946005,0.6620020455387023,-3.536465566635459,35.254379474088914,83.79289963124712
1.008,-0.06516033522033329,0.6614812946879653,-3.5477097326298868,35.50588962719021,84.15128534606667
1.0088,-0.061762978062772735,0.6609461430554882,-3.5589196499094395,35.75878750853975,84.50967762444816
1.0096,-0.05837909460556283,0.6603967331943718,-3.570095364242224,36.01308117117811,84.86807320265717
1.0104,-0.05500869085641016,0.6598332066324942,-3.5812369238883512,36.26877871314944,85.2264687499421
1.0112,-0.05165177183037537,0.6592557038734075,-3.5923443795647296,36.52588827752577,85.58486086767107
1.012,-0.04830834156810325,0.6586643643974147,-3.603417784410045,36.78441805242461,85.94324608845776
1.0128,-0.044978403153822885,0.6580593266628245,-3.6144571939499204,37.04437627102161,86.30162087527857
1.0136,-0.04166195873314281,0.6574407281073743,-3.625462666062287,37.305771211556696,86.65998162057892
1.0144,-0.03835900953063196,0.6568087051498229,-3.6364342609429023,37.56861119733392,87.01832464536899
1.0152,-0.035069555867177825,0.6561633931917018,-3.647372041071113,37.832904596715686,87.37664619831078
1.016,-0.031793597177146665,0.6555049266192252,-3.6582760711757816,38.09865982310934,87.7349424547928
1.0168,-0.02853113202531839,0.6548334388053506,-3.669146418201445,38.36588533494847,88.09320951599622
1.0176,-0.02528215812361992,0.6541490621119896,-3.67998315127465,38.634589635666124,88.45144340794937
1.0184,-0.022046672347649683,0.6534519278923602,-3.690786341670517,38.90478127366148,88.80964008057164
1.0192,-0.01882467075298399,0.6527421664934778,-3.701556062779519,39.1764688422598,89.16779540670797
1.02,-0.01561614859129068,0.6520199072587854,-3.7122923900744382,39.44966097966372,89.52590518115076
1.0208,-0.012421100326222088,0.651285278530908,-3.7229954010775987,39.72436636889856,89.88396511965288
1.0216,-0.009239519649113287,0.6505384076545384,-3.7336651753282757,40.00059373774858,90.24197085792835
1.0224,-0.006071399494475772,0.6497794209794457,-3.74430179435032,40.27835185868548,90.59991795064252
1.0232,-0.0029167320552800765,0.6490084438635981,-3.754905341620065,40.55764954878975,90.9578018703918
1.024,0.0002244912019491767,0.648225600676407,-3.7654759025343827,40.83849566966185,91.31561800667116
1.0248,0.0033522795222516067,0.6474310148020763,-3.7760135643790314,41.12089912732664,91.6733616648315
1.0256,0.0064666428475390544,0.6466248086430625,-3.786518416297206,41.40486887212782,92.03102806502534
1.0264,0.009567591802100222,0.6458071036236391,-3.79699054925831,41.690413898613336,92.38861234114061
1.0272000000000001,0.012655137678310368,0.644978020193557,-3.8074300560270053,41.9775432454128,92.74610953972433
1.028,0.015729292422521888,0.6441376778318076,-3.81783703113244,42.26626599510354,93.10351461889337
1.0288,0.018790068621160373,0.6432861950504729,-3.828211570837785,42.55659127406893,93.46082244723486
1.0296,0.021837479487004388,0.6424236893986711,-3.8385537731099335,42.84852825234526,93.8180278026945
1.0304,0.024871538845653834,0.6415502774665852,-3.848863737589503,43.142086143459174,94.17512537145247
1.0312,0.027892261122195172,0.6406660748895768,-3.8591415655610426,43.43727420425477,94.53210974678932
1.032,0.030899661328046064,0.6397711963523788,-3.8693873599235213,43.73410173470983,94.88897542793842
1.0328,0.033893755047983906,0.638865755593367,-3.8796012251610126,44.03257807774093,95.24571681892694
1.0336,0.03687455842736844,0.6379498654089044,-3.8897832673136747,44.33271261899828,95.60232822740596
1.0344,0.03984208815953206,0.6370236376577582,-3.8999335939489366,44.63451478664786,95.95880386346671
1.0352,0.042796361473364915,0.6360871832655824,-3.910052314132979,44.93799405114331,96.31513783844665
1.036,0.045737396121068724,0.6351406122294697,-3.9201395384024136,45.24315992498483,96.67132416372205
1.0368,0.04866521036608993,0.6341840336225639,-3.9301953787362383,45.55002196246598,97.02735674948897
1.0376,0.05157982297123539,0.6332175555987309,-3.9402199485280716,45.85858975940905,97.38322940353251
1.0384,0.054481253186950476,0.6322412853972913,-3.9502133625585722,46.16887295288596,97.73893582998237
1.0392,0.05736952073978164,0.6312553293478034,-3.9601757369681714,46.48088122092771,98.09446962805794
1.04,0.060244645821001704,0.6302597928749004,-3.970107189230042,46.79462428221963,98.44982429079964
1.0408,0.06310664907540448,0.6292547805031795,-3.980007838123285,47.11011189578279,98.80499320378816
1.0416,0.06595555159027477,0.628240395862133,-3.989877803706434,47.427353860642626,99.15996964385204
1.0424,0.06879137488451202,0.6272167416911307,-3.9997172072911495,47.746360015481606,99.5147467777614
1.0432,0.07161414089793046,0.6261839198444397,-4.009526171416223,48.0671402382792,99.86931766091065
1.044,0.07442387198071358,0.625142031296287,-4.0193048198218,48.389704445935585,100.22367523598759
1.0448,0.07722059088302938,0.6240911761459624,-4.029053277423861,48.714062593880406,100.57781233163001
1.0456,0.08000432074481299,0.6230314536229525,-4.038771670288973,49.04022467566692,100.9317216610707
1.0464,0.08277508508569449,0.6219629620921139,-4.048460125609287,49.36820072254885,101.28539582076826
1.0472,0.08553290779509465,0.6208857990588738,-4.058118771677786,49.69800080304237,101.63882728902675
1.048,0.08827781312246699,0.6198000611744638,-4.067747737863804,50.02963502247087,101.99200842460202
1.0488,0.09100982566769217,0.6187058442411822,-4.077347154588763,50.36311352249232,102.34493146529469
1.0496,0.09372897037163086,0.6176032432176769,-4.086917153302227,50.6984464806112,102.69758852653224
1.0504,0.09643527250681451,0.6164923522242615,-4.096457866458118,51.035644109670194,103.04997159993636
1.0512,0.09912875766829467,0.6153732645482438,-4.10596942749131,51.37471665732665,103.40207255187917
1.052,0.10180945176463085,0.6142460726492839,-4.115451970794344,51.71567440550862,103.75388312202622
1.0528,0.10447738100902228,0.6131108681647658,-4.124905631694485,52.05852766985302,104.10539492186619
1.0536,0.10713257191058986,0.6119677419151873,-4.13433054643101,52.403286799124935,104.45659943322929
1.0544,0.10977505126578765,0.6108167839095681,-4.143726852132729,52.74996217461667,104.8074880067915
1.0552,0.11240484614996502,0.609658083350868,-4.15309468679577,53.098564209527666,105.15805186056757
1.056,0.11502198390905816,0.6084917286414201,-4.1624341892616386,53.44910334832391,105.50828207839054
1.0568,0.11762649215141878,0.6073178073883764,-4.171745499195465,53.801590066075704,105.85816960837846
1.0576,0.12021839873978324,0.6061364064091579,-4.181028757064583,54.15603486777636,106.20770526138998
1.0584,0.12279773178336457,0.6049476117369198,-4.190284104117273,54.51244828763687,106.55687970946542
