freq_ghz,bare_zdiff_re,bare_zdiff_im,s1_zdiff_re,s1_zdiff_im,bare_branch_nf_db,s1_branch_nf_db,delta_nf_db,bare_branch_te_k,s1_branch_te_k,delta_te_k,bare_branch_zs_re,bare_branch_zs_im,s1_branch_zs_re,s1_branch_zs_im,nfmin_db
1.4376,215.4877231741832,-65.13859933263832,214.99624389208864,-60.66096134457557,0.28198435090864543,0.27699523757179023,-0.0049891133368552,19.454236734059613,19.098944217824034,-0.3552925162355791,107.7438615870916,-32.56929966631916,107.49812194604432,-30.330480672287784,0.17000000000000046
1.4384,214.836345224796,-65.57521758445148,214.34981682884398,-61.0847480315022,0.2819992593783137,0.2769683118444987,-0.005030947533815,19.45529903100625,19.097027848073772,-0.3582711829324765,107.418172612398,-32.78760879222574,107.17490841442199,-30.5423740157511,0.17000000000000046
1.4392,214.1840341749156,-66.00581545195564,213.70252805963722,-61.50264073335002,0.2820139365431843,0.27694118732431294,-0.005072749218871353,19.456344849985776,19.095097341760997,-0.36124750822477836,107.0920170874578,-33.00290772597782,106.85126402981861,-30.75132036667501,0.17000000000000046
1.44,213.53085037798874,-66.43041812748758,213.05443564950974,-61.9146645375087,0.2820283822346583,0.2769138642993357,-0.005114517935322638,19.457374178817556,19.09315271965539,-0.36422145916216664,106.76542518899437,-33.21520906374379,106.52721782475487,-30.95733226875435,0.17000000000000046
1.4408,212.87685342812907,-66.84905134666406,212.40559692868834,-62.32084503925547,0.28204259630946893,0.27688634308256155,-0.005156253226907381,19.458387007128476,19.091194004299634,-0.3671930028288415,106.43842671406453,-33.42452567333203,106.20279846434417,-31.160422519627733,0.17000000000000046
1.4416,212.22210215902902,-67.26174137180404,211.75606849186798,-62.72120832604948,0.2820565786495648,0.2768586240117632,-0.005197954637801594,19.45938332634467,19.08922122000122,-0.37016210634345015,106.11105107951451,-33.63087068590202,105.87803424593399,-31.36060416302474,0.17000000000000046
1.4424,211.56665464317976,-67.66851497551875,211.10590619778029,-63.1157809619912,0.28207032916199337,0.27683070744938243,-0.005239621712610942,19.460363129683255,19.087234392824676,-0.37312873685857895,105.78332732158988,-33.83425748775937,105.55295309889014,-31.5578904809956,0.17000000000000046
1.4432,210.91056819140044,-68.06939942447255,210.45516516904738,-63.50458997244764,0.2820838477787856,0.27680259378241745,-0.00528125399636814,19.461326412144114,19.085233550583432,-0.3760928615606822,105.45528409570022,-34.034699712236275,105.22758258452369,-31.75229498622382,0.17000000000000046
1.444,210.25389935265898,-68.46442246332052,209.80389979230492,-63.88766282884991,0.2820971344568387,0.27677428342231775,-0.005322851034520959,19.46227317050161,19.0832187228323,-0.3790544476693114,105.12694967632949,-34.23221123166026,104.90194989615246,-31.943831414424956,0.17000000000000046
1.4448,209.59670391418592,-68.85361229882524,209.15216371859492,-64.2650274336641,0.2821101891778032,0.27674577680487766,-0.005364412372925509,19.463203403296536,19.081189940859804,-0.3820134624367313,104.79835195709296,-34.42680614941262,104.57608185929746,-32.13251371683205,0.17000000000000046
1.4456,208.93903690186858,-69.23699758415704,208.50000986401818,-64.63671210554034,0.2821230119479726,0.2767170743901268,-0.005405937557845797,19.46411711082832,19.079147237680335,-0.38496987314798403,104.46951845093429,-34.61849879207852,104.25000493200909,-32.31835605277017,0.17000000000000046
1.4464,208.28095258091724,-69.61460740338146,207.84749041063657,-65.0027455646422,0.28213560279816907,0.27668817666222784,-0.005447426135941236,19.465014295146847,19.0770906480268,-0.3879236471200471,104.14047629045862,-34.80730370169073,103.92374520531828,-32.5013727823211,0.17000000000000046
1.4472,207.62250445680155,-69.98647125613536,207.19465680762477,-65.36315691815894,0.2821479617836337,0.27665908412937185,-0.00548887765426187,19.465894960044732,19.075020208343084,-0.39087475170164865,103.81125222840078,-34.99323562806768,103.59732840381238,-32.68157845907947,0.17000000000000046
1.448,206.96374527644207,-70.35261904249741,206.54155977265685,-65.71797564600433,0.28216008898391876,0.2766297973236725,-0.005530291660246267,19.46675911104959,19.07293595677647,-0.39382315427312165,103.48187263822103,-35.176309521248704,103.27077988632843,-32.85898782300217,0.17000000000000046
1.4488,206.3047270296556,-70.71308104805303,205.88824929352646,-66.06723158670265,0.2821719845027743,0.2766003168010693,-0.00557166770170503,19.467606755416064,19.070837933170658,-0.3967688222454058,103.1523635148278,-35.356540524026514,102.94412464676323,-33.03361579335132,0.17000000000000046
1.4496,205.64550095084462,-71.06788792915698,205.23477462999244,-66.41095492346524,0.2821836484680484,0.27657064314122287,-0.005613005326825515,19.46843790211866,19.068726179058263,-0.3997117230603955,102.82275047542231,-35.53394396457849,102.61738731499622,-33.20547746173262,0.17000000000000046
1.4504,204.98611752092205,-71.41707069839761,204.58118431583887,-66.7491761704596,0.2821950810315726,0.27654077694741375,-0.0056543040841588454,19.46925256184364,19.066600737653506,-0.40265182419013357,102.49305876046103,-35.708535349198804,102.29059215791943,-33.3745880852298,0.17000000000000046
1.4512,204.32662646946773,-71.76066071026192,203.92752616115123,-67.08192615927156,0.2822062823690615,0.2765107188464475,-0.005695563522613967,19.470050746981876,19.064461653845413,-0.40558909313646296,102.16331323473386,-35.88033035513096,101.96376308057562,-33.54096307963578,0.17000000000000046
1.452,203.6670767771047,-72.09868964700581,203.27384725479192,-67.40923602556398,0.2822172526800085,0.2764804694885536,-0.0057367831914549305,19.470832471621456,19.06230897419053,-0.4085234974309273,101.83353838855236,-36.049344823502906,101.63692362739596,-33.70461801278199,0.17000000000000046
1.4528,203.00751667809305,-72.43118950473001,202.62019396707652,-67.7311371959314,0.28222799218757927,0.27645002954728887,-0.005777962640290402,19.471597751540063,19.060142746905957,-0.41145500463410656,101.50375833904653,-36.21559475236501,101.31009698353826,-33.8655685979657,0.17000000000000046
1.4536,202.34799366313138,-72.75819257966288,201.96661195264159,-68.04766137495322,0.28223850113851356,0.27641939971944246,-0.005819101419071104,19.472346604198034,19.057963021862548,-0.41438358233548556,101.17399683156569,-36.37909628983144,100.98330597632079,-34.02383068747661,0.17000000000000046
1.4544,201.68855448235772,-73.07973145465257,201.31314615349416,-68.35884053244642,0.28224877980301777,0.2763885807249395,-0.0058601990780782764,19.473079048730696,19.05576985057794,-0.4173091981527577,100.84427724117886,-36.53986572732629,100.65657307674708,-34.17942026622321,0.17000000000000046
1.4552,201.0292451485479,-73.39583898586855,200.65984080224322,-68.66470689091742,0.28225882847467254,0.27635757330674615,-0.005901255167926389,19.473795105941793,19.053563286209712,-0.4202318197320807,100.51462257427394,-36.697919492934275,100.32992040112161,-34.33235344545871,0.17000000000000046
1.456,200.37011094049814,-73.70654828971414,200.00673942550017,-68.96529291321596,0.28226864747032526,0.27632637823077855,-0.005942269239546716,19.474494798295837,19.051343383548854,-0.42315141474698237,100.18505547024907,-36.85327414485707,100.00336971275009,-34.48264645660798,0.17000000000000046
1.4568,199.71119640659077,-74.01189272995065,199.35388484744578,-69.26063129038936,0.2822782371299975,0.2762949962858088,-0.00598324084418872,19.475178149911518,19.049110199012983,-0.4260679508985348,99.85559820329539,-37.00594636497532,99.67694242372289,-34.63031564519468,0.17000000000000046
1.4576,199.05254536853377,-74.31190590503306,198.70131919355896,-69.55075492973927,0.2822875978167858,0.27626342828337574,-0.006024169533410062,19.475845186554643,19.046863790639893,-0.42898139591475015,99.52627268426689,-37.15595295251653,99.35065959677948,-34.775377464869635,0.17000000000000046
1.4584,198.3942009252658,-74.60662163565961,198.0490838944943,-69.83569694308055,0.28229672991676197,0.27623167505768936,-0.006065054859072605,19.476495935631036,19.044604218080696,-0.4318917175503394,99.1971004626329,-37.303310817829804,99.02454194724714,-34.917848471540275,0.17000000000000046
1.4592,197.7362054570259,-74.89607395253252,197.39721969011197,-70.11549063520178,0.2823056338388821,0.2761997374655478,-0.006105896373334252,19.477130426180047,19.042331542593804,-0.4347988835862431,98.86810272851295,-37.44803697626626,98.69860984505598,-35.05774531760089,0.17000000000000046
1.46,197.07860062957442,-75.18029708433413,196.74576663364542,-70.3901694925296,0.2823143100148886,0.2761676163862451,-0.006146693628643507,19.477748688867585,19.040045827038313,-0.43770286182927265,98.53930031478721,-37.590148542167064,98.37288331682271,-35.1950847462648,0.17000000000000046
1.4608,196.42142739856445,-75.45932544591382,196.09476409600666,-70.65976717199361,0.28232275889922004,0.27613531272148134,-0.006187446177738698,19.478350755979687,19.037747135867498,-0.44060362011218857,98.21071369928222,-37.72966272295691,98.04738204800333,-35.329883585996804,0.17000000000000046
1.4616,195.76472601405624,-75.73319362668961,195.4442507702219,-70.92431749009437,0.2823309809689116,0.2761028273952822,-0.006228153573629436,19.47893666141544,19.035435535123007,-0.443501126292432,97.88236300702812,-37.866596813344806,97.72212538511096,-35.462158745047184,0.17000000000000046
1.4624,195.10853602516505,-76.00193637926206,194.79426467598958,-71.18385441217322,0.28233897672351227,0.2760701613539061,-0.006268815369606162,19.479506440681035,19.033111092428175,-0.4463953482528602,97.55426801258253,-38.00096818963103,97.39713233799479,-35.59192720608661,0.17000000000000046
1.4632,194.45289628484267,-76.26558860824008,194.14484316435977,-71.43841204188219,0.28234674668498416,0.2760373155657623,-0.006309431119221887,19.480060130882652,19.030773876982103,-0.4492862539005493,97.22644814242133,-38.13279430412004,97.07242158217989,-35.719206020941094,0.17000000000000046
1.464,193.79784495478066,-76.52418535927957,193.49602292252467,-71.6880246108562,0.28235429139762075,0.2760042910213285,-0.006350000376292242,19.48059777072057,19.028423959553717,-0.45217381116685473,96.89892247739033,-38.262092679639785,96.74801146126234,-35.8440123054281,0.17000000000000046
1.4648,193.14341951043394,-76.77776180833261,192.8478399787187,-71.93272646858387,0.2823616114279517,0.2759710887330632,-0.00639052269488849,19.481119400482424,19.02606141247541,-0.45505798800701314,96.57170975521697,-38.38888090416631,96.42391998935935,-35.96636323429193,0.17000000000000046
1.4656,192.48965674615735,-77.02635325110707,192.2003297072218,-72.17255207247808,0.28236870736465836,0.2759377097353283,-0.006430997629330082,19.481625062037146,19.023686309637494,-0.4579387523996523,96.24482837307868,-38.513176625553534,96.1001648536109,-36.08627603623904,0.17000000000000046
1.4664,191.83659278044814,-77.26999509273699,191.55352683345833,-72.40753597814532,0.28237557981848344,0.2759041550843004,-0.006471424734183051,19.48211479882852,19.02129872648177,-0.4608160723467485,95.91829639022407,-38.634997546368496,95.77676341672917,-36.20376798907266,0.17000000000000046
1.4672,191.18426306129345,-77.50872283766049,190.90746543919167,-72.6377128298513,0.2823822294221468,0.27587042585789767,-0.00651180356424913,19.482588655869204,19.018898739996235,-0.46368991587296904,95.59213153064672,-38.75436141883024,95.45373271959583,-36.31885641492565,0.17000000000000046
1.468,190.5327023716108,-77.74257207970594,190.26217896780386,-72.86311735118423,0.2823886568302558,0.27583652315569535,-0.006552133674560479,19.48304667973429,19.016486428708976,-0.46656025102531373,95.2663511858054,-38.87128603985297,95.13108948390193,-36.431558675592115,0.17000000000000046
1.4688,189.8819448347834,-77.971578492385,189.61770022965985,-73.08378433591203,0.2823948627192272,0.2758024480988479,-0.006592414620379294,19.483488918555757,19.014061872682564,-0.46942704587319284,94.9409724173917,-38.9857892461925,94.80885011482992,-36.541892167956014,0.17000000000000046
