freq_ghz,s11_re,s11_im,s11_db,s12_re,s12_im,s12_db,s21_re,s21_im,s21_db,s22_re,s22_im,s22_db,zin1_re_ohm,zin1_im_ohm,zin2_re_ohm,zin2_im_ohm
1.6472,-0.14186946008620255,-0.3140728071488843,-9.252980999032044,0.006555183229689048,0.0012036059328641262,-43.52430299771329,0.006574275566313901,0.0011885711806435164,-43.50336130386495,-0.1583153618790354,-0.3359937197850579,-8.602608748258952,62.83255314184304,-44.787323637342695,59.26389460452201,-46.19784053353258
1.6480000000000001,-0.1428758023373575,-0.3144373375949706,-9.234165892836844,0.006545668780653161,0.0011977630914646266,-43.53788305667084,0.006564934246357837,0.0011826476990047159,-43.51669100031995,-0.15934386825321514,-0.3363263577793292,-8.58531766224657,62.68278564877595,-44.75861846695635,59.12008525471785,-46.160833026950534
1.6488,-0.14388486099613423,-0.3147974898822588,-9.215420477796382,0.006536151901880883,0.001191998709973493,-43.55146590506056,0.006555590413704433,0.00117680155463593,-43.530023185011984,-0.16037490210963548,-0.33665447235553114,-8.568091962282853,62.533278298461624,-44.72921163248374,58.97657429830403,-46.1231750531508
1.6496,-0.14489661412757546,-0.3151532540360832,-9.196744408532382,0.0065266330462082165,0.0011863128201090914,-43.56505109901143,0.0065462444915181045,0.0011710327828750064,-43.54335745511044,-0.1614084411237297,-0.3369780546327098,-8.550931345346685,62.38403410953068,-44.69910743174092,58.83336415232995,-46.08487089264995
1.6503999999999999,-0.1459110398175353,-0.3155046201879267,-9.17813734174303,0.006517112665260926,0.0011807054498727727,-43.57863819167386,0.006536896901601732,0.0011653414157741686,-43.55669340532478,-0.1624444630015659,-0.3372970958316237,-8.533835510076695,62.23505604675816,-44.66831015726126,58.690457184375596,-46.045924814569325
1.6512,-0.1469281161729261,-0.3158515785746384,-9.159598936194818,0.006507591209420093,0.0011751766235834763,-43.59222673321515,0.006527548064366666,0.0011597274821362996,-43.570030627898234,-0.163482945479997,-0.3376115872738508,-8.516804156769116,62.08634702155118,-44.63682409581344,58.547855713073275,-46.00634107625293
1.6520000000000001,-0.14794782132195525,-0.3161941195376527,-9.141128852714372,0.00649806912778825,0.001169726361912536,-43.60581627081487,0.006518198398803307,0.0011541910075513965,-43.583368712601526,-0.16452386632679938,-0.33792152038089895,-8.499836987375543,61.93790989243721,-44.604653527929145,58.405562008629204,-45.966123922895235
1.6528,-0.14897013341435728,-0.316532233522214,-9.122726754180109,0.006488546868156044,0.0011643546819187088,-43.6194063486606,0.00650884832245221,0.001148732014433137,-43.59670724672644,-0.165567203340805,-0.33822688667332274,-8.482933705500454,61.78974746555296,-44.571802727441124,58.26357829334329,-45.92527758717795
1.6536,-0.14999503062161712,-0.31686591107660317,-9.104392305513876,0.006479024876969469,0.0011590615970834151,-43.63299650794354,0.006499498251375712,0.0011433505220556034,-43.61004581507949,-0.16661293435202465,-0.33852767776984294,-8.466094016398635,61.64186249513398,-44.53827596103079,58.121906742128616,-45.88380628891625
1.6543999999999999,-0.151022491137185,-0.31719514285136763,-9.086125173672494,0.0064695035992976425,0.001153847117346173,-43.646586286854365,0.006490148600130125,0.0011380465465901353,-43.6233839999755,-0.1676610372217613,-0.3388238853864731,-8.449317626972439,61.49425768400462,-44.50407748778572,57.98054948302927,-45.841714234714196
1.6552,-0.1520524931766848,-0.31751991959855597,-9.067925027639234,0.006459983478801141,0.0011487112491402253,-43.66017522057913,0.006480799781738422,0.0011328201011423006,-43.63672138123121,-0.16871148984271625,-0.3391155013356491,-8.432604245768884,61.346935684068384,-44.46921155876683,57.83950859773708,-45.79900561762899
1.6560000000000001,-0.15308501497811355,-0.31784023217095575,-9.049791538415207,0.006450464957700894,0.0011436539954283603,-43.6737628412953,0.006471452207663505,0.0011276711957889916,-43.65005753615878,-0.16976427013908552,-0.3394025175253637,-8.415953582976677,61.19989909679826,-44.433682416585306,57.698786122107194,-45.755684616844306
1.6568,-0.1541200348020356,-0.3181560715213329,-9.031724379010752,0.006440948476747588,0.0011386753557388967,-43.68734867816795,0.006462106287781946,0.0011225998376156148,-43.663392039559426,-0.1708193560666495,-0.3396849259583068,-8.399365350423043,61.05315047372736,-44.3974942949884,57.55838404667181,-45.71175539735228
1.6576,-0.15515753093176834,-0.318467428701679,-9.01372322443666,0.006431434475191689,0.0011337753262018406,-43.700932257346054,0.0064527624303582845,0.0011176060307534002,-43.676724463716965,-0.1718767256128535,-0.33996271873101025,-8.382839261570453,60.906692316939036,-44.36065141845539,57.41830431715257,-45.667222109644165
1.6583999999999999,-0.1561974816735604,-0.31877429486245745,-8.995787751695465,0.006421923390753931,0.0011289538995852234,-43.714513101958914,0.006443421042019853,0.0011126897764167922,-43.69005437839134,-0.17293635679688002,-0.34023588803299715,-8.366375031513245,60.76052707955722,-44.32315800180206,57.27854883497127,-45.62208888940964
1.6592,-0.15723986535676293,-0.31907666125185735,-8.977917639772594,0.006412415659596444,0.001124211065331553,-43.728090732112776,0.006434082527732116,0.0011078510729409456,-43.703381350812194,-0.173998227669713,-0.3405044261459367,-8.349972376974113,60.61465716623628,-44.28501824979485,57.13911945775892,-45.57635985724441
1.6600000000000001,-0.15828466033399308,-0.31937451921504734,-8.960112569627547,0.0064029117162943405,0.00111954680959446,-43.74166466488754,0.006424747290774525,0.0011030899158192818,-43.71670494567249,-0.17506231631419367,-0.34076832544280344,-8.333631016300503,60.469084933650485,-44.246236356773714,57.000017999862905,-45.53003911836623
1.6608,-0.15933184498129094,-0.3196678601934365,-8.942372224184986,0.006393411993807909,0.001114961115275453,-43.755234414333714,0.0064154157327169,0.001098406297741152,-43.73002472512205,-0.17612860084506854,-0.34102757838704223,-8.31735066946089,60.323812690983004,-44.20681650628421,56.861246232852274,-45.48313076233908
1.6616,-0.1603813976982712,-0.31995667572393766,-8.92469628832576,0.0063839169234553225,0.0011104539620608066,-43.76879949146941,0.006406088253396314,0.0010938002086295303,-43.74334024876119,-0.17719705940903072,-0.3412821775317374,-8.30113105804096,60.178842700413725,-44.166762870718024,56.72280588602096,-45.43563886280526
1.6623999999999999,-0.1614332969082634,-0.32024095743823316,-8.90708444887801,0.006374426934885905,0.0011060253264585898,-43.78235940427767,0.006396765250894493,0.0010892716356788162,-43.75665107363437,-0.1782676701847514,-0.3415321155187886,-8.28497190523968,60.034177177607305,-44.12607961096261,56.58469864688902,-45.38756747722577
1.6632,-0.16248752105844994,-0.3205206970620476,-8.889536394608095,0.006364942456053918,0.0011016751818358004,-43.79591365770387,0.0063874471215157585,0.0010848205633926457,-43.7699567542238,-0.17934041138290469,-0.3417773850780892,-8.26887293586531,59.889818292199344,-44.084770876059245,56.446926161701896,-45.3389206466282
1.6640000000000001,-0.16354404861999314,-0.320795886414421,-8.872051816211638,0.006355463913192909,0.0010974034984556147,-43.809461753653295,0.0063781342597653895,0.0010804469736217992,-43.783256842443265,-0.18041526124618384,-0.3420179790267128,-8.25283387633131,59.74576816828246,-44.04284080286964,56.309490035927226,-45.28970239536267
1.6648,-0.16460285808815842,-0.32106651740698855,-8.85463040630443,0.006345991730790598,0.0010932102435147449,-43.82300319098899,0.006368827058328603,0.0010761508456021173,-43.79655088763172,-0.18149219804931038,-0.3422538902681026,-8.236854454652146,59.60202888489071,-44.00029351575098,56.172391834749554,-45.23991673086503
1.6656,-0.16566392798243032,-0.3213325820432624,-8.837271859413379,0.006336526331564273,0.0010890953811808738,-43.836537465529815,0.0063595259080499395,0.0010719321559924827,-43.809838436547174,-0.1825712000990371,-0.3424851117912671,-8.220934400439038,59.45860247648309,-43.95713312623909,56.03563308356255,-45.18956764342782
1.6663999999999999,-0.16672723684661991,-0.3215940724179191,-8.819975871967419,0.006327068136436737,0.001085058872630207,-43.850064070048624,0.006350231197913208,0.0010677908789128083,-43.82311903336051,-0.18365224573414057,-0.34271163666998106,-8.20507344489562,59.315490933425906,-43.913363732740166,55.899215268459045,-45.13865910597853
1.6672,-0.1677927632489675,-0.3218509807160892,-8.802742142288416,0.006317617564512798,0.0010811006760850887,-43.86358249427075,0.0063409433150218636,0.0010637269859820793,-43.83639221964938,-0.18473531332540882,-0.34293345806199155,-8.189271320813535,59.17269620247369,-43.86898942023014,55.76313983671825,-45.087195073865054
1.6680000000000001,-0.16886048578223717,-0.3221032992126523,-8.785570370582063,0.00630817503305627,0.0010772207468516969,-43.87709222487268,0.00633166264457997,0.001059740446356402,-43.84965753439215,-0.18582038127561853,-0.3431505692082295,-8.173527762567957,59.030220187248815,-43.82401425996244,55.6274081972911,-45.035179484648616
1.6688,-0.1699303830638059,-0.32235102027153534,-8.768460258928757,0.00629874095746752,0.0010734190373578188,-43.89059274548099,0.006322389569873552,0.0010558312267670588,-43.86291451396193,-0.18690742801950874,-0.3433629634320252,-8.157842506113074,58.888064748719515,-43.77844230918326,55.49202172128232,-44.982616257903125
1.6696,-0.17100243373574672,-0.32259413634501566,-8.751411511274455,0.00628931575126151,0.0010696954971906667,-43.90408353667147,0.006313124472252472,0.0010519992915586011,-43.87616269212071,-0.1879964320237445,-0.3435706341383327,-8.142215288977425,58.74623170567637,-43.73227761085491,55.356981742430186,-44.92950929502227
1.6703999999999999,-0.17207661646490333,-0.32283263997302736,-8.73442383342156,0.006279899826046396,0.0010660500731347726,-43.91756407596863,0.00630386773111283,0.0010482446027269094,-43.88940160001348,-0.18908737178687537,-0.34377357481295534,-8.12664585025928,58.6047228352072,-43.68552419338659,55.22228955758356,-44.875862479032634
1.6712,-0.1731529099429604,-0.32306652378247197,-8.717496933019792,0.006270493591502614,0.0010624827092099206,-43.93103383784531,0.006294619723879754,0.0010445671199572882,-43.9026307661626,-0.19018022583928418,-0.3439717790217794,-8.111133930621907,58.4635398731702,-43.638186070372825,55.08794642717626,-44.821679674414106
