freq_ghz,s11_re,s11_im,s11_db,zin_re_ohm,zin_im_ohm
1.3712,-0.05100198594318066,0.22889335494317198,-12.596896618809758,81.67751081758205,39.5667900964451
1.3719999999999999,-0.04979576110027472,0.22960010509430817,-12.580937624467637,81.81629070681863,39.76491523493152
1.3728,-0.04858933982979584,0.23029543693800658,-12.56514441830737,81.9558469254377,39.96187990802996
1.3736000000000002,-0.04738280542158443,0.2309794138632819,-12.549516115267496,82.09617413547224,40.157683848578785
1.3744,-0.04617624004710347,0.23165209932604602,-12.534051830289417,82.23726700843505,40.352326751412775
1.3752,-0.04496972477067607,0.23231355683967758,-12.518750678661839,82.37912022452086,40.54580827396482
1.376,-0.04376333956067048,0.2329638499658084,-12.503611776349114,82.52172847181907,40.73812803686546
1.3768,-0.04255716330062719,0.2336030423053251,-12.488634240304112,82.66508644553763,40.92928562454118
1.3776,-0.04135127380033102,0.2342311974895798,-12.473817188766251,82.80918884723704,41.11928058581058
1.3784,-0.04014574780682071,0.2348483791718094,-12.459159741545294,82.95403038407511,41.3081124344796
1.3792,-0.03894066101534387,0.23545465101875593,-12.444661020291463,83.09960576806164,41.49578064993458
1.38,-0.037736088080246,0.236050076702489,-12.430320148752436,83.24590971532352,41.682284677734614
1.3808,-0.036532102625800554,0.23663471989242327,-12.416136253017708,83.39293694537973,41.86762393020221
1.3816,-0.035328777256976106,0.2372086442475284,-12.402108461750945,83.54068218042582,42.05179778701253
1.3824,-0.03412618357013585,0.23777191340873138,-12.388235906410593,83.68914014462901,42.234805595782376
1.3832,-0.032924392163677124,0.23832459099150183,-12.374517721459497,83.83830556343167,42.4166466726569
1.384,-0.03172347264859998,0.2388667405786234,-12.360953044563725,83.98817316286548,42.59732030289644
1.3848,-0.030523493659012055,0.23939842571314351,-12.34754101678118,84.13873766887421,42.776825741461835
1.3856,-0.029324522862566052,0.2399197098914997,-12.334280782740407,84.2899938066459,42.95516221359885
1.3864,-0.02812662697082536,0.24043065655682166,-12.321171490809856,84.44193629995463,43.132328915422534
1.3872,-0.026929871749565522,0.24093132909240123,-12.308212293258226,84.59455987051048,43.30832501449993
1.388,-0.02573432202900106,0.24142179081533188,-12.295402346406023,84.74785923731962,43.48314965043306
1.3888,-0.024540041713945148,0.241902104970312,-12.282740810768837,84.9018291160522,43.65680193544079
1.3896,-0.02334709379389836,0.24237233472360956,-12.270226851192628,85.05646421841945,43.829280954940316
1.3904,-0.022155540353062553,0.2428325431571863,-12.257859636981348,85.2117592515598,44.00058576812863
1.3912,-0.020965442580287742,0.24328279326297667,-12.245638342017209,85.36770891743285,44.170715408563
1.392,-0.019776860778941467,0.24372314793732067,-12.23356214487395,85.52430791222277,44.3396688847418
1.3928,-0.018589854376708594,0.24415366997554633,-12.221630228923319,85.6815509257493,44.50744518068472
1.3936,-0.017404481935317906,0.2445744220666994,-12.209841782435111,85.8394326408876,44.67404325651282
1.3944,-0.01622080116019156,0.24498546678841893,-12.198195998670986,85.99794773299644,44.83946204902883
1.3952,-0.015038868910025673,0.24538686660195272,-12.186692075972408,86.1570908693543,45.003700472296906
1.396,-0.013858741206291608,0.24577868384731455,-12.175329217842805,86.31685670860398,45.16675741822288
1.3968,-0.012680473242666081,0.2461609807385764,-12.164106633024366,86.47723990020526,45.32863175713431
1.3976,-0.011504119394386463,0.2465338193592955,-12.153023535569565,86.63823508389518,45.4893223383605
1.3984,-0.0103297332275279,0.24689726165807344,-12.142079144907713,86.79983688915708,45.648827990813245
1.3992,-0.009157367508210192,0.24725136944424345,-12.131272685906717,86.96203993469689,45.80714752356703
1.4,-0.007987074211724506,0.24759620438368554,-12.12060338893025,87.12483882792776,45.964279726440274
1.4008,-0.0068189045315880025,0.24793182799476535,-12.110070489890552,87.28822816446235,46.12022337057636
1.4016,-0.005652908888522961,0.24825830164439455,-12.099673230297022,87.45220252761281,46.274977209025145
1.4024,-0.004489136939357138,0.2485756865442119,-12.089410857300791,87.61675648789884,46.428539977325045
1.4032,-0.003327637585853433,0.24888404374688028,-12.07928262373549,87.78188460256308,46.58091039408531
1.404,-0.0021684589834590853,0.24918343414250008,-12.069287788154277,87.94758141509459,46.73208716156909
1.4048,-0.0010116485499825504,0.24947391845513442,-12.059425614863411,88.1138414547597,46.88206896627689
1.4056,0.00014274702580519195,0.24975555723944473,-12.049695373952458,88.28065923614031,47.030854479530255
1.4064,0.001294681775648057,0.2500284108774361,-12.04009634132124,88.44802925868032,47.17844235805686
1.4072,0.0024441104433528564,0.2502925395753069,-12.030627798703797,88.61594600623913,47.32483124457534
1.408,0.0035909884764174743,0.25054800336040445,-12.021289033689335,88.78440394665284,47.47001976838149
1.4088,0.00473527201773108,0.250794862078282,-12.012079339740414,88.95339753130303,47.614006545934956
