freq_ghz,s11_re,s11_im,s11_db,s12_re,s12_im,s12_db,s21_re,s21_im,s21_db,s22_re,s22_im,s22_db,zin1_re_ohm,zin1_im_ohm,zin2_re_ohm,zin2_im_ohm
1.0,0.2356835055238819,0.8244409821009654,-1.3356517489030397,0.018251986049968125,-0.009534133378059405,-33.72598608470442,0.018249507454598142,-0.009519487189806929,-33.72977249970764,0.25816151116764663,0.8160537464083258,-1.3513837188709685,20.947384240399057,130.4616359405457,21.986018197815625,134.18978478246376
1.0008,0.24376386753025558,0.8202919812146904,-1.3531110964445925,0.01816814900509977,-0.009754011330927414,-33.71383890855414,0.018168065087906294,-0.009737310828854989,-33.717195945735966,0.2660738431776946,0.8117027598446185,-1.3688144890191765,21.505965558606345,131.7979463530338,22.575475049060177,135.56520701942569
1.0016,0.2517879826463606,0.816046105219691,-1.370768544336971,0.018080675320005846,-0.009973100808353319,-33.702097345769516,0.018083030562016895,-0.009954501489322077,-33.70500600725888,0.2739275001761324,0.8072579231402245,-1.3864386578253476,22.08207389744935,133.15022829160054,23.183539176485517,136.957243284651
1.0024,0.25975440627338736,0.8117040632455234,-1.3886252694665966,0.017989569426810525,-0.010191325565284206,-33.690763512691696,0.01799440129044698,-0.010170983244924743,-33.69320593877153,0.28172109589093214,0.8027199833575858,-1.4042573643539125,22.67633690582012,134.51870835087558,23.810882764911696,138.366126561677
1.0032,0.26766170260663885,0.8072665898440784,-1.4066824501012307,0.01789483768901282,-0.010408609207816623,-33.67983946739342,0.017902176633741537,-0.010386679705886125,-33.68179893714451,0.2894532536186539,0.7980897117423574,-1.4222717491424621,23.289407568109596,135.90361171286025,24.458205341916077,139.79208789732712
1.004,0.2755084451386243,0.8027344449006523,-1.4249412658204619,0.017796488412019192,-0.010624875251176006,-33.66932720919212,0.01780635792524118,-0.010601514077870973,-33.67078814005028,0.2971226066987579,0.7933679036148173,-1.440482954139277,23.92196529409664,137.30516160452467,25.126234960510082,141.23535578741956
1.0048,0.28329321716236433,0.7981084135342387,-1.4434028974444602,0.01769453185162715,-0.01084004717821398,-33.659228678212116,0.01770694849477744,-0.010815409222245135,-33.660176624430335,0.3047277989875438,0.7885553782512068,-1.458892122639171,24.5747170543442,138.72357870128192,25.815729431119504,142.6961555014487
1.0056,0.2910146122746098,0.7933893059870124,-1.4620685269608598,0.017588980220435823,-0.011054048498337165,-33.64954575499653,0.0176039536902253,-0.01102828771757454,-33.649967405005384,0.3122674853314391,0.783652978754991,-1.4775003992175761,25.248398562459148,140.1590804716884,26.527477604277742,144.17470834097875
1.0064,0.29867123487876074,0.7885779575029271,-1.4809393374499102,0.017479847692162816,-0.011266802806782177,-33.64028026016925,0.017497380896845254,-0.011240071922276775,-33.64016343283115,0.31974033203944413,0.7786615719179948,-1.4963089296627963,25.94377550552876,141.61188045835843,27.26230070538041,145.67123082607614
1.0072,0.30626170068726105,0.783675228195378,-1.500016513007735,0.017367150403850323,-0.011478233844150271,-33.631433954147404,0.017387239554351314,-0.01145068403833435,-33.630767593901716,0.3271450173545184,0.7735820480713627,-1.515318860906552,26.661644823974964,143.08218748967053,28.021053722760563,147.18593380363978
1.008,0.31378463722315814,0.7786820029038977,-1.5193012386678264,0.017250906455949292,-0.01168826555611242,-33.62300853690464,0.017273541171646676,-0.011660046175972882,-33.621782707802936,0.33448023192363874,0.768415320926348,-1.5345313409526484,27.402836041977356,144.5702048163935,28.804626850222192,148.71902147098302
1.0088,0.321238684320661,0.7735991910398267,-1.5387947003206133,0.01713113591027234,-0.011896822153198093,-33.615005647785324,0.017156299339171628,-0.011868080419207292,-33.613211526417885,0.3417446792663554,0.7631623274048751,-1.5539475188038678,28.168212649505744,146.07612916691178,29.61394698503575,150.27069030750363
1.0096,0.32862249462436893,0.7684277264209419,-1.5584980846312075,0.017007860785812737,-0.012103828170577632,-33.607426865369824,0.017035529738814774,-0.01207470889215239,-33.60505673268649,0.34893707624156534,0.7578240274598806,-1.5735685443870115,28.958673536859052,147.60014971419977,30.449979282213288,151.84112790668513
1.0104,0.33593473408695035,0.7631685670950081,-1.5784125789552426,0.016881105052429436,-0.012309208527749941,-33.60027370739093,0.016911250151342525,-0.012279853825993479,-33.59732093942136,0.35605615351228914,0.7524014038854205,-1.5933955684760401,29.775154482436374,149.1424469471684,31.313728765670636,153.43051170006862
1.0112,0.34317408246502745,0.757822695152209,-1.5985393712529405,0.016750894622402757,-0.012512888588047432,-33.59354763070115,0.01678348046130691,-0.012483437626509709,-33.590006688181674,0.3631006560082359,0.7468954621165,-1.6134297426135253,30.61862969425996,150.7031914384255,32.20624199663005,155.03900756417755
1.012,0.3503392338129586,0.7523911165264879,-1.6188796500011324,0.016617257339870486,-0.012714794217868405,-33.58725003129092,0.01665224265939861,-0.012685382942038538,-33.583116448206965,0.3700693433858694,0.7413072300186967,-1.6336722190299517,31.49011340550836,152.2825424998526,33.128608799289545,156.6667683006527
1.0128,0.35742889697431046,0.7468748607857366,-1.6394346041035115,0.016480222968156544,-0.012914851845550981,-33.581382244357336,0.016517560842214986,-0.012885612731770432,-33.5766526154126,0.37696099048579357,0.7356377576674908,-1.654124150561431,32.39066152403536,153.88064671676085,34.081964043449,158.31393197912894
1.0136,0.36444179607071275,0.7412749809108636,-1.6602054227989198,0.01633982317501081,-0.013112988519800204,-33.57594554442308,0.0163794612094217,-0.013084050334258477,-33.5706175114484,0.3837743877871655,0.7298881171173905,-1.6747866905653397,33.32137333548298,155.49763635065267,35.06748948332063,159.98062013155086
1.0144,0.37137667098783306,0.7355925530637281,-1.68119329556782,0.01619609151578087,-0.01330913196758318,-33.570941145505095,0.016237972058289644,-0.013280619536027261,-33.56501338282214,0.3905083418589239,0.724059402160824,-1.695660992834107,34.28339325919323,157.13362759987342,36.08641565127028,161.66693578579023
1.0152,0.3782322778582475,0.7298286763439412,-1.7023994120367927,0.016049063414541438,-0.013503210651408231,-33.56637020133245,0.016093123775596217,-0.013475244640165024,-33.55984240008916,0.39716167580759165,0.7181527280768152,-1.7167482115071964,35.277912655634545,158.78871870663679,37.14002380464056,163.3729613255107
1.016,0.38500738954085756,0.723984472534587,-1.7238249618810881,0.015898776143211404,-0.013695153825903602,-33.56223380561279,0.015944948826885744,-0.013667850534779633,-33.55510665710952,0.4037332297213698,0.7121692313695213,-1.73804950098096,36.30617168349189,160.4629878980275,38.22964792311355,165.09875616224903
1.0168,0.39170079609665415,0.7180610858368239,-1.7454711347254608,0.015745268798691106,-0.013884891593616338,-33.558532992346656,0.015793481743089574,-0.013858362761201847,-33.55080817037366,0.41022186111033615,0.7061100694965727,-1.7595660158169404,37.36946120393144,162.15649114771412,39.3566767533089,166.84435420469075
1.0176,0.3983113052605159,0.7120596825934514,-1.7673391200429291,0.015588582278057973,-0.014072354959950168,-33.555268736188836,0.015638759104512838,-0.014046707581815993,-33.54694887839787,0.4166264453424477,0.6999764205873625,-1.7812989106478636,38.469124728777224,163.86925974412182,40.522555896362434,168.60976110900907
1.0184,0.40483774290876445,0.7059814510014581,-1.7894301070516747,0.015428759251860684,-0.014257475887166042,-33.55244195285589,0.0154808195222008,-0.014232812047400486,-33.543530641190294,0.4229458760751149,0.6937694831512498,-1.803249340082004,39.60656040848305,165.6012976498186,41.72878993322343,170.39495129303276
1.0192,0.4112789535222257,0.6998276008135697,-1.8117452846102053,0.01526584413555586,-0.014440187347370605,-33.550053499578915,0.015319703616703347,-0.014416604063860805,-33.54055523978831,0.4291790656821264,0.6874904757757448,-1.825418458605608,40.783223054788834,167.3525786358209,42.976944581187,172.19986469582554
